buyer_id,first_name,last_name,email,phone,buyer_type,pre_approval_amount,registration_date
BYR-0275,Robert,Newton,maureen09@example.org,306-489-2964x61915,Corporation,986131.57,2022-01-20
BYR-0276,Peggy,Johnson,powerssusan@example.net,+1-672-800-2997x33166,Individual,,2023-12-25
BYR-0277,Angel,Jennings,,418-849-5894x835,Investor,2829821.95,2021-11-15
BYR-0278,Brianna,Jackson,elizabeth55@example.com,001-551-226-0307x0659,Investor,1924755.18,2022-03-24
BYR-0279,Chelsea,Miller,james44@example.org,+1-942-715-3338x532,Trust,2496402.16,2021-04-24
BYR-0280,Natasha,Patterson,anne85@example.net,674.936.0011x3895,Individual,606804.5,2023-12-18
BYR-0281,Veronica,Golden,lorimiddleton@example.com,564-797-5776x57249,Individual,2908536.27,2023-11-05
BYR-0282,Jessica,Fisher,ewilson@example.org,001-838-367-1257x23486,Individual,871540.46,2019-08-19
BYR-0283,Kevin,Jimenez,adamsdaniel@example.org,994-494-3239x89085,Investor,2992271.14,2023-06-30
BYR-0284,Madison,Hess,walter22@example.net,(318)468-2283,Individual,860091.82,2024-04-30
BYR-0285,Jennifer,Bauer,hollybrown@example.net,583-381-5393x46618,Individual,1557826.36,2019-03-15
BYR-0286,Christie,Hill,timothy78@example.net,001-951-931-1398x40411,Individual,1606980.25,2021-10-05
BYR-0287,Curtis,Arnold,johnsonemily@example.org,220-812-4055,Individual,1378238.71,2022-04-16
BYR-0288,Bradley,Day,pmorris@example.org,(670)558-4155,Individual,1849603.7,2024-04-27
BYR-0289,Kathryn,Watkins,gregoryeverett@example.com,001-684-605-0469,Investor,2064512.37,2019-04-16
BYR-0290,Heidi,Stewart,oharris@example.com,(461)568-9566x7082,Investor,953140.37,2020-10-06
BYR-0291,Alexander,Reilly,evansjared@example.net,001-305-788-6562x7670,Individual,2805876.29,2023-10-21
BYR-0292,Fernando,Burch,jonestanya@example.com,724.497.4504,Individual,546681.75,2023-03-23
BYR-0293,Crystal,Huang,william02@example.net,6339268575,Individual,2809094.71,2020-03-18
BYR-0294,Paige,Nelson,adam35@example.org,+1-558-597-7457x085,Individual,,2023-09-29
BYR-0295,Samantha,Wilson,angelacox@example.net,001-995-486-8995x984,Investor,370081.67,2022-03-17
BYR-0296,Sara,Johnson,udaugherty@example.com,001-768-269-1027x4406,Trust,2001534.32,2019-10-05
BYR-0297,Stacey,Wright,toddware@example.org,253-413-7144x2684,Individual,902350.06,2022-03-02
BYR-0298,Steven,Ortiz,thomaspedro@example.com,001-406-560-3175,Individual,721830.2,2023-08-08
BYR-0299,Emily,Campbell,dwebb@example.net,337.492.2325,Investor,1150719.57,2022-06-07
BYR-0300,Amanda,Rollins,michelle95@example.org,489-527-2107,Individual,2700251.4,2023-05-24
BYR-0301,Cody,Wilkinson,susan94@example.net,(690)293-0022x90997,Trust,2188972.8,2020-11-22
BYR-0302,Benjamin,Moyer,mhill@example.net,4935443363,Individual,1870509.68,2024-02-29
BYR-0303,Kelly,Murphy,wilsonanthony@example.org,328.215.7186,Individual,,2021-07-07
BYR-0304,Jocelyn,Bass,justincontreras@example.net,(416)912-6998x973,Investor,358325.6,2020-05-09
BYR-0305,Stephen,Armstrong,yvonnecervantes@example.com,+1-653-340-6681x648,Investor,2218199.11,2023-10-30
BYR-0306,Tyler,Brown,whitney25@example.org,4873593910,Individual,2205751.85,2024-02-23
BYR-0307,Derek,Tyler,dawnkennedy@example.com,7478729109,Individual,2504341.68,2019-11-22
BYR-0308,Michael,Henderson,martingabriella@example.com,754.262.1624x483,Individual,,2021-03-08
BYR-0309,Jessica,Mcdaniel,ramseylarry@example.net,+1-702-933-9694x1300,Investor,2101213.12,2021-11-28
BYR-0310,William,Crawford,freilly@example.net,799-771-6516x3115,Individual,1220351.35,2022-07-04
BYR-0311,Stephanie,Young,patrick80@example.org,800-742-4812x0078,Individual,1755744.49,2023-05-22
BYR-0312,Luis,Clements,sheila53@example.com,(751)966-5562x515,Individual,221283.46,2020-04-04
BYR-0313,Seth,Butler,ghodge@example.com,+1-840-758-4898x14204,Investor,1814320.77,2020-09-11
BYR-0314,David,Hartman,fraziersteven@example.org,(604)859-8735x911,Individual,,2022-07-05
BYR-0315,Alexander,Coffey,paulsnyder@example.org,4833741406,Investor,1798381.21,2021-12-23
BYR-0316,Christopher,Jackson,teresa90@example.com,346.907.0917x277,Individual,1393742.35,2022-06-16
BYR-0317,Eric,Lopez,lanehannah@example.com,594.906.0891x318,Investor,2558120.66,2020-07-07
BYR-0318,James,Rodriguez,jenniferwhite@example.net,(721)970-0963x874,Individual,922941.14,2020-05-25
BYR-0319,Charles,Brown,rscott@example.com,(937)479-6766,Individual,2513368.84,2022-09-08
BYR-0320,Todd,White,imack@example.org,001-427-973-4758x41262,Individual,2825853.32,2019-06-02
BYR-0321,Ronald,Castillo,williamsluke@example.com,248.945.0071x3576,Investor,2995958.57,2022-10-17
BYR-0322,Jonathan,Warren,jonesderrick@example.com,+1-908-868-6299,Individual,458022.14,2021-12-04
BYR-0323,Christopher,Cook,eileen35@example.com,(241)690-0521,Trust,1660052.93,2022-03-21
BYR-0324,Leah,Peterson,fostertina@example.com,001-445-982-7429x4572,Individual,2964017.84,2019-01-22
BYR-0325,Michael,Boyd,jessicahernandez@example.org,4069352448,Individual,567233.7,2020-01-13
BYR-0326,Laura,Hartman,smithpatricia@example.net,001-928-237-4751x76941,Individual,1444544.21,2021-03-04
BYR-0327,Isaac,Kaufman,santosnicholas@example.com,001-847-534-5528x533,Individual,1071014.46,2020-06-18
BYR-0328,Laurie,Scott,dixonthomas@example.org,(663)249-8485x16380,Individual,1903942.74,2020-09-12
BYR-0329,Shane,Stanley,birdheather@example.net,001-336-395-2424,Investor,2192951.55,2021-10-14
BYR-0330,John,Morales,waltersmichelle@example.net,+1-283-562-5067x655,Individual,129948.38,2020-09-15
BYR-0331,Patricia,Young,nchambers@example.com,218.435.2678x00206,Corporation,1412231.49,2024-05-29
BYR-0332,Breanna,Ballard,amanda82@example.net,+1-403-974-9400x82151,Corporation,2329480.7,2021-03-15
BYR-0333,Virginia,Wood,john46@example.com,438.445.5905,Individual,1274859.32,2021-02-01
BYR-0334,Lance,Sharp,rlittle@example.org,001-844-555-9103x588,Individual,1557966.36,2024-04-13
BYR-0335,Bryce,Brown,,(366)963-8261,Individual,692861.1,2022-03-04
BYR-0336,Lisa,Keller,,(521)278-6311,Corporation,2234868.2,2020-06-16
BYR-0337,Cameron,Wilson,ryanlopez@example.org,7638873720,Individual,2859862.62,2020-11-18
BYR-0338,Jillian,Lowe,brittany23@example.net,001-719-461-0768x01235,Investor,990371.63,2023-03-04
BYR-0339,Robert,Stewart,rodriguezthomas@example.org,370.215.7728x272,Individual,,2021-02-14
BYR-0340,Jessica,Parker,briancarr@example.com,359-351-7177,Investor,,2020-09-18
BYR-0341,Connie,Torres,matthewkemp@example.net,617-858-0274,Individual,2744433.52,2024-06-13
BYR-0342,Sherri,Daniels,benjaminmcconnell@example.net,5786329994,Individual,2934521.15,2023-03-04
BYR-0343,Christine,Henderson,charles82@example.org,927.913.2714x778,Investor,1428675.84,2021-06-07
BYR-0344,David,Cervantes,eflores@example.net,+1-669-896-1938x07836,Trust,,2019-03-11
BYR-0345,Danielle,Thompson,webbwilliam@example.net,854.634.8092x918,Individual,,2019-03-27
BYR-0346,Michael,Howard,nicolehendrix@example.net,(782)902-1863x09906,Individual,,2021-03-02
BYR-0347,Patrick,Hernandez,jonathanbrown@example.com,(867)909-6597x5835,Individual,177151.24,2019-10-17
BYR-0348,Timothy,Hensley,ukeith@example.org,001-864-349-1714,Individual,775061.73,2023-07-20
BYR-0349,Zachary,Hill,,5544691188,Corporation,2638868.42,2022-01-03
BYR-0350,Deborah,Gregory,jonathan48@example.com,4589655753,Individual,1818668.2,2023-04-24
BYR-0351,Stephanie,Flores,xgill@example.com,+1-920-745-2227x794,Individual,2873678.22,2020-09-18
BYR-0352,Ashley,Jensen,kevin66@example.net,001-842-452-1454x13948,Individual,1577772.66,2023-12-05
BYR-0353,Christine,Phillips,bdavis@example.org,458.873.8638x258,Corporation,2238318.85,2022-12-01
BYR-0354,Dan,Salazar,rwise@example.net,001-675-573-1233,Investor,229146.56,2019-04-06
BYR-0355,Tyler,Carney,chelsea68@example.net,592-910-1597x6393,Trust,198877.29,2021-05-28
BYR-0356,Stephanie,Guerra,jerome76@example.net,225.958.7990x57793,Individual,2847685.71,2022-10-05
BYR-0357,Richard,Doyle,annemorris@example.org,+1-975-302-0161x0690,Individual,1636405.19,2019-03-08
BYR-0358,Marvin,Cook,martincheryl@example.com,(276)372-0226x59967,Investor,664050.57,2022-05-26
BYR-0359,Robyn,Reyes,heatherharris@example.net,(905)602-4469x33668,Trust,,2023-05-04
BYR-0360,Lori,Benson,kyle60@example.com,4637725411,Individual,621198.97,2024-05-08
BYR-0361,Donna,Lee,thomasdaniel@example.org,(636)568-3528x3607,Corporation,,2022-02-11
BYR-0362,Madeline,Strong,angela15@example.com,+1-370-358-6547,Corporation,,2022-11-25
BYR-0363,Sara,Mcdonald,obishop@example.com,430-249-5104,Individual,1746776.04,2023-07-24
BYR-0364,Stephanie,Zamora,kmartinez@example.net,908.618.5835x139,Individual,,2022-04-09
BYR-0365,David,Bailey,stucker@example.net,(379)597-2382,Individual,2805815.31,2020-03-03
BYR-0366,Lauren,James,michelle33@example.com,(654)943-0926,Individual,1169865.56,2022-01-13
BYR-0367,John,Brown,cynthia83@example.org,497-593-2738x970,Investor,1011783.2,2022-04-10
BYR-0368,Michael,Edwards,samuelcooper@example.net,(719)624-4556x132,Investor,1685950.57,2021-08-11
BYR-0369,Craig,Gonzalez,dawn60@example.net,001-262-501-2750x547,Individual,2539549.14,2024-05-18
BYR-0370,William,Brady,jamierogers@example.org,(380)344-0469x1319,Investor,2902465.46,2021-05-07
BYR-0371,Matthew,Liu,douglas91@example.com,942.214.7319x6945,Individual,1564570.76,2021-03-01
BYR-0372,Erin,Flores,laura73@example.com,001-853-305-6923x42666,Individual,1328521.31,2021-08-11
BYR-0373,Briana,Kelly,thomasjustin@example.com,825-685-6614,Trust,,2020-07-06
BYR-0374,Kelly,Madden,susanperkins@example.com,767.396.5408,Individual,1423723.19,2020-04-27
BYR-0375,Matthew,Chang,robert52@example.net,001-200-284-6888x86713,Corporation,116430.0,2024-05-22
BYR-0376,Abigail,Walker,jenniferbolton@example.com,5885761244,Corporation,,2020-01-02
BYR-0377,Brett,Reeves,shannoncruz@example.com,535-381-5778x455,Individual,189881.12,2022-09-11
BYR-0378,Brittany,Frey,katherine76@example.net,001-311-515-7962x350,Investor,2494459.76,2021-12-19
BYR-0379,Amanda,Hall,wattsricky@example.net,(824)359-2847x31344,Investor,1531187.88,2024-03-31
BYR-0380,Joshua,Henry,vwoods@example.net,(267)707-5501,Individual,,2020-10-13
BYR-0381,Kenneth,Valdez,cummingsalex@example.net,+1-203-394-6057x2940,Individual,,2019-11-18
BYR-0382,Derrick,Ballard,michelle86@example.com,(607)950-9774x326,Investor,2757982.1,2019-02-26
BYR-0383,Roberta,Weber,stefaniemurphy@example.org,001-600-355-6727x462,Corporation,316254.66,2021-07-05
BYR-0384,Ivan,Clark,valentinecatherine@example.com,(402)512-7574x31000,Individual,,2019-05-04
BYR-0385,Mark,Phillips,barbararogers@example.net,361.933.2487x668,Individual,1453240.01,2019-11-18
BYR-0386,Brad,Jimenez,meredith07@example.com,963-847-1666x250,Investor,630499.45,2019-05-04
BYR-0387,Danielle,Thomas,alanwebb@example.com,+1-737-651-2176x1658,Individual,775752.15,2023-08-28
BYR-0388,David,Jones,cware@example.net,+1-404-239-5571,Investor,1044249.79,2020-05-28
BYR-0389,Crystal,Johnson,haneyjulia@example.com,533.319.0696x18954,Individual,,2020-10-03
BYR-0390,Amanda,Best,cisnerosrobert@example.com,(286)821-5355x2552,Individual,803868.41,2023-08-02
BYR-0391,Denise,Lee,halljane@example.org,(214)639-1372x95416,Individual,440974.8,2019-03-11
BYR-0392,Edward,Lowery,townsendkimberly@example.com,001-342-959-8654,Individual,1526536.06,2019-04-09
BYR-0393,Alexandra,Stark,rschultz@example.net,258-666-9291x38592,Investor,202249.41,2022-02-14
BYR-0394,Ellen,Mueller,tonya09@example.com,8737285917,Individual,,2023-11-21
BYR-0395,Tamara,Greer,saracook@example.org,221.206.9880,Individual,,2024-02-14
BYR-0396,Rebecca,Galvan,hardystacy@example.net,350-235-9777,Investor,2320280.83,2022-06-13
BYR-0397,Peter,Mcmahon,gregory67@example.com,471-593-4002,Investor,477135.07,2020-12-27
BYR-0398,Kimberly,Pruitt,erin32@example.org,248-338-7616x457,Investor,241571.33,2024-05-09
BYR-0399,Lawrence,Black,,+1-392-659-3087x2746,Individual,452795.89,2024-06-16
BYR-0400,Jacob,Nelson,bweeks@example.net,001-913-910-0977x650,Corporation,,2020-12-22
BYR-0401,Lee,Ward,,(582)419-1051,Trust,,2021-06-19
BYR-0402,Diane,Greene,matthew17@example.com,(340)287-6766,Investor,798438.2,2020-02-24
BYR-0403,Nicholas,Myers,tom92@example.org,001-462-845-8097x5314,Corporation,145341.91,2023-10-06
BYR-0404,Michael,Hayes,edward51@example.net,3964836788,Individual,1441976.33,2021-10-14
BYR-0405,Todd,Parker,james16@example.com,826.813.9056,Investor,2901393.62,2021-08-30
BYR-0406,Michael,Smith,udavis@example.org,001-992-302-7438x71793,Individual,1441434.68,2022-05-25
BYR-0407,Dana,Miller,kristincox@example.org,001-905-209-7174x919,Corporation,622505.25,2021-08-18
BYR-0408,Laurie,Wade,donaldbaker@example.net,+1-922-483-5949,Individual,2005082.72,2022-02-17
BYR-0409,Brooke,Wheeler,anthony83@example.com,(298)417-2077x1882,Individual,,2020-06-02
BYR-0410,Krista,Diaz,kelsey87@example.org,(560)548-6860x16910,Individual,2036876.03,2020-09-08
BYR-0411,Bruce,Obrien,jennifernichols@example.org,(696)897-8820x2104,Individual,1194478.62,2019-06-26
BYR-0412,Jennifer,Russo,taylorjohn@example.com,743-461-9406x307,Corporation,,2021-11-01
BYR-0413,Carlos,Hull,birdangela@example.net,(258)663-2646x66282,Individual,704236.22,2019-07-13
BYR-0414,Patrick,Richardson,talvarado@example.net,(392)912-5331,Corporation,1628835.48,2023-07-04
BYR-0415,Bonnie,Waters,joshua56@example.net,001-205-956-9037x31480,Individual,2240438.8,2022-02-12
BYR-0416,Julie,King,ymaynard@example.net,+1-828-959-1565x97318,Individual,451035.79,2021-09-08
BYR-0417,Ryan,Arroyo,dennis25@example.org,569-596-8727x978,Individual,,2019-12-03
BYR-0418,Keith,Ramirez,jrogers@example.net,+1-730-865-7692x172,Individual,862686.72,2020-05-27
BYR-0419,Shannon,Aguirre,andrew43@example.net,(228)757-0785x2433,Individual,911912.32,2021-03-25
BYR-0420,Jason,Harper,ewilson@example.org,2253915542,Individual,633636.0,2021-01-15
BYR-0421,Geoffrey,Graham,tammy67@example.org,(907)487-3903x789,Individual,2724926.0,2022-11-25
BYR-0422,Katherine,Dawson,savila@example.org,(883)421-9766,Individual,2162988.44,2021-05-14
BYR-0423,Brittany,Davis,ibaker@example.org,+1-930-524-5632,Individual,2915155.31,2023-09-09
BYR-0424,Dawn,Lee,kimberlylong@example.org,(385)344-0977x949,Investor,,2022-01-13
BYR-0425,Robert,Moyer,barrybowman@example.net,349.475.0071,Individual,1665979.22,2022-09-07
BYR-0426,Mark,Landry,wilkinsondylan@example.com,001-995-264-0050,Individual,2927645.56,2022-02-26
BYR-0427,David,Ballard,jacksonjulie@example.org,833-582-7207x2418,Corporation,1609331.13,2022-10-14
BYR-0428,Lisa,Morrison,martinana@example.net,289-715-0219x158,Individual,2309510.86,2021-09-16
BYR-0429,Chloe,Mayer,lambertjennifer@example.org,+1-359-235-7694x3856,Individual,178840.12,2023-08-27
BYR-0430,Ryan,Rodriguez,mjohns@example.org,7726067097,Investor,2053758.36,2019-01-06
BYR-0431,Bryan,Bush,tricialopez@example.com,(307)363-4595x58720,Individual,2044935.68,2021-01-13
BYR-0432,James,Rivera,justin76@example.com,(389)626-2801x55646,Individual,2028446.06,2019-02-17
BYR-0433,Diana,Vasquez,shelby84@example.com,+1-783-297-8290x864,Investor,756474.33,2020-05-28
BYR-0434,Andrew,Jensen,hdominguez@example.net,806.816.1523,Individual,2104547.96,2022-02-17
BYR-0435,Mary,Walker,aprilknight@example.net,702-634-0333x2427,Individual,2654314.27,2019-01-09
BYR-0436,Jennifer,Hughes,kaylacox@example.com,+1-653-735-1708x654,Corporation,2014427.78,2023-03-01
BYR-0437,James,Scott,charlesflores@example.com,+1-379-775-0121x139,Investor,1162069.24,2022-03-01
BYR-0438,Pamela,Ryan,ghays@example.com,+1-300-790-4425x5725,Investor,1553745.11,2024-06-27
BYR-0439,Amy,Berry,marymelendez@example.org,(997)726-8041x001,Individual,1921394.79,2022-12-01
BYR-0440,Janet,Moore,fostermadison@example.com,4554160035,Individual,2449923.72,2021-11-10
BYR-0441,Katie,Martinez,,+1-462-389-0067,Individual,1163841.49,2023-06-11
BYR-0442,Michael,Wilkins,gwhite@example.com,370-529-9397,Individual,1711040.72,2021-10-23
BYR-0443,Christine,King,thomas15@example.com,347.823.9926x961,Individual,2092289.96,2022-03-07
BYR-0444,Kimberly,Matthews,meltonangela@example.net,(492)866-7393,Individual,2329267.1,2019-03-12
BYR-0445,Natalie,Munoz,sharon02@example.org,(579)548-5143x3552,Individual,1561643.65,2023-09-18
BYR-0446,Andrew,Davis,cmartinez@example.com,573-937-0375x50283,Corporation,2894585.32,2022-06-08
BYR-0447,Andrea,Hammond,rebecca18@example.com,+1-814-206-4838x2681,Trust,1434915.97,2020-03-11
BYR-0448,Sara,Park,vjenkins@example.net,539.325.8241x48310,Individual,1313433.59,2019-12-15
BYR-0449,Gary,Hodges,lindsay14@example.net,(945)353-9738x4605,Investor,,2022-03-31
BYR-0450,Sarah,Webb,katieweber@example.net,747.594.5993x4234,Individual,685272.12,2024-02-14
BYR-0451,Dale,Abbott,dawnvargas@example.com,(991)466-1813,Investor,1714196.86,2020-08-28
BYR-0452,James,Elliott,jonesamanda@example.org,+1-239-574-0114x093,Individual,645069.58,2021-10-09
BYR-0453,Samantha,Brown,moralesralph@example.net,001-703-327-7904x8998,Individual,1480706.81,2021-11-15
BYR-0454,Jennifer,Ware,victoriaponce@example.com,477.592.0175x0385,Individual,,2019-04-24
BYR-0455,Colin,Fleming,alexander53@example.com,(387)508-4519x613,Investor,1547025.31,2023-03-09
BYR-0456,Melissa,Flowers,veronicahenson@example.net,7268535881,Individual,491777.67,2020-08-07
BYR-0457,Christian,Gonzales,kimberly18@example.com,001-759-784-8294x63754,Individual,2218280.64,2020-11-21
BYR-0458,Thomas,Marks,manningsteven@example.net,441.359.0911x999,Individual,1178346.31,2022-02-28
BYR-0459,Randy,Andrews,barnesjoshua@example.net,+1-298-501-2853,Individual,2325043.03,2020-12-14
BYR-0460,Kenneth,Wilson,dbarker@example.org,001-912-536-3583,Trust,2347914.44,2023-04-18
BYR-0461,Kyle,Barnett,stephanie46@example.com,+1-574-992-2313x91510,Individual,1722017.33,2021-12-05
BYR-0462,Debra,Harrington,jessicapatel@example.com,001-521-337-3328,Individual,1853187.78,2022-01-11
BYR-0463,Victor,Ayers,lauren99@example.net,001-725-687-0154,Individual,,2023-09-23
BYR-0464,Christopher,Marshall,srobbins@example.net,749.665.7816x820,Individual,2560655.22,2023-10-05
BYR-0465,Jason,Lester,diazamy@example.org,290-813-8630,Individual,2683751.35,2021-05-24
BYR-0466,Lawrence,Underwood,stevensongeorge@example.com,+1-385-937-2492x8511,Individual,,2024-04-10
BYR-0467,Pamela,Jones,,+1-391-923-6163x4066,Individual,890392.72,2021-11-16
BYR-0468,Roberto,Wilson,melissabaker@example.com,+1-899-504-9839x54541,Individual,523713.28,2021-10-06
BYR-0469,Madeline,Robinson,jordanbuchanan@example.com,+1-894-555-8178,Individual,463725.28,2023-03-23
BYR-0470,Stacy,Casey,jhughes@example.net,352.738.0196x561,Investor,918225.99,2023-07-05
BYR-0471,Michelle,Gonzales,andersontara@example.org,(862)958-5398x7945,Investor,1548599.9,2019-10-13
BYR-0472,Felicia,Warren,harmonsteven@example.org,221.515.7144,Individual,970591.18,2022-12-29
BYR-0473,Lori,Williams,cherylrodriguez@example.org,992-287-1566x31160,Investor,1346954.77,2019-12-10
BYR-0474,Christine,Bryant,catherineedwards@example.com,808.200.5146x4240,Corporation,2662711.98,2021-05-18
BYR-0475,Brian,Bailey,,001-301-200-0153x14834,Investor,326379.57,2022-09-03
BYR-0476,Jason,Durham,sharonhernandez@example.net,(991)869-3575,Individual,615323.41,2022-08-14
BYR-0477,Angel,White,jack23@example.org,524.576.4226,Individual,2054983.96,2023-10-02
BYR-0478,Anne,Garcia,hansentimothy@example.org,378.705.1725x605,Individual,,2019-09-22
BYR-0479,Valerie,Bennett,hortonchristopher@example.net,329.955.9729,Corporation,1469603.16,2024-01-11
BYR-0480,Benjamin,Harding,cynthialewis@example.net,851-468-9976,Individual,1125013.88,2021-03-14
BYR-0481,Kristopher,Vargas,aaron33@example.com,944-771-3168,Investor,,2022-07-29
BYR-0482,Wendy,Moore,,766.952.4342x32881,Corporation,1717799.68,2020-08-27
BYR-0483,Erika,Duran,geraldwright@example.com,778-678-4860,Investor,1702428.38,2019-10-08
BYR-0484,Joshua,Garza,mitchell30@example.com,792-477-5809x18191,Individual,597470.97,2023-03-09
BYR-0485,Courtney,Key,,545-411-4048x357,Corporation,127253.42,2024-02-24
BYR-0486,Thomas,Nguyen,hughesangela@example.com,+1-289-715-5582x29250,Individual,273449.36,2021-08-30
BYR-0487,Patricia,Taylor,gford@example.com,(493)591-5048x9859,Individual,660251.53,2020-09-14
BYR-0488,Veronica,Newman,ashley65@example.com,+1-356-457-0642x9220,Individual,1706834.4,2021-11-05
